X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-8362703.7512,4857714.2439,19388,1013280,CAMDEN COUNTY DEPARTMENT OF CORRECTIONS,330 FEDERAL STREET,CAMDEN,NJ,08103,1121,(856) 225-7632,SPECIAL JURISDICTION,OPEN,-999,CAMDEN,34007,USA,39.9433553470001,-75.1234459629999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8292106.0586,4927304.1183,19405,1013559,MIDDLESEX COUNTY ADULT CORRECTION CENTER,APPLE ORCHARD ROAD,NEW BRUNSWICK,NJ,08902,NOT AVAILABLE,(732) 951-3320,LOCAL POLICE DEPARTMENT,OPEN,-999,MIDDLESEX,34023,USA,40.4209544,-74.4892561,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8261798.4489,4962624.3992,19407,1013346,UNION COUNTY SHERIFFS DEPARTMENT,"10 ELIZABETHTOWN PLAZA, ADMINISTRATION BUILDING",ELIZABETH,NJ,07202,NOT AVAILABLE,(908) 527-4450,SHERIFF'S OFFICE,OPEN,-999,UNION,34039,USA,40.662071892,-74.21699821,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8239868.0054,4980847.2208,19410,1013787,WEST NEW YORK POLICE DEPARTMENT,428 60TH STREET,WEST NEW YORK,NJ,07093,2231,(201) 295-5000,LOCAL POLICE DEPARTMENT,OPEN,-999,HUDSON,34017,USA,40.786132288,-74.019993684,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8340026.1143,4979385.2821,19415,1013647,MANSFIELD TOWNSHIP POLICE DEPARTMENT,100 PORT MURRAY ROAD,PORT MURRAY,NJ,07865,4020,(908) 689-6222,LOCAL POLICE DEPARTMENT,OPEN,-999,WARREN,34041,USA,40.7761879880001,-74.919729284,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8308486.2764,4948820.2964,19419,1013658,RARITAN BOROUGH POLICE DEPARTMENT,20 FIRST STREET,RARITAN,NJ,08869,1825,(908) 725-6700,LOCAL POLICE DEPARTMENT,OPEN,-999,SOMERSET,34035,USA,40.5679401,-74.6364020999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8327445.5665,4901339.8088,19420,1013745,NEW JERSEY DEPARTMENT OF HUMAN SERVICES POLICE,100 SULLIVAN WAY,TRENTON,NJ,08618,NOT AVAILABLE,(609) 292-3366,LOCAL POLICE DEPARTMENT,OPEN,-999,MERCER,34021,USA,40.2431532000001,-74.8067163009999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8317753.6463,5016910.5989,19421,1013584,ANDOVER TOWNSHIP POLICE DEPARTMENT,144 LAKE ILIFF ROAD,NEWTON,NJ,07860,9701,(973) 383-5544,LOCAL POLICE DEPARTMENT,OPEN,-999,SUSSEX,34037,USA,41.0309686000001,-74.7196523,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8237670.6606,4900367.0012,19428,1013199,ALLENHURST POLICE DEPARTMENT,125 CORLIES AVENUE,ALLENHURST,NJ,07711,1049,(732) 531-2255,LOCAL POLICE DEPARTMENT,OPEN,-999,MONMOUTH,34025,USA,40.2364824000001,-74.0002545999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8259405.6131,4862093.7891,19431,1013736,OCEAN COUNTY SHERIFFS DEPARTMENT,144 CHESTNUT STREET,TOMS RIVER,NJ,08753,5321,(732) 929-2119,SHERIFF'S OFFICE,OPEN,-999,OCEAN,34029,USA,39.9735115,-74.195503,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8289922.7272,4944662.7468,19437,1013636,PISCATAWAY TOWNSHIP POLICE,555 SIDNEY ROAD,PISCATAWAY,NJ,08854,4107,(732) 562-2318,LOCAL POLICE DEPARTMENT,OPEN,-999,MIDDLESEX,34023,USA,40.5395633000001,-74.4696428999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8237760.8406,4901958.1664,19440,1013320,DEAL POLICE DEPARTMENT,190 NORWOOD AVENUE,DEAL,NJ,07723,1234,(732) 531-1113,LOCAL POLICE DEPARTMENT,OPEN,-999,MONMOUTH,34025,USA,40.2473931000001,-74.0010647,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8372075.6097,4780951.9249,19446,1013265,SOUTH WOODS STATE PRISON,215 BURLINGTON ROAD SOUTH,BRIDGETON,NJ,08302,3479,(856) 459-7000,LOCAL POLICE DEPARTMENT,OPEN,-999,CUMBERLAND,34011,USA,39.4126377000001,-75.2076347999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8321842.0104,4896103.2101,19448,1013749,NEW JERSEY STATE PRISON,2ND STREET,TRENTON,NJ,08611,NOT AVAILABLE,(609) 292-9700,LOCAL POLICE DEPARTMENT,OPEN,-999,MERCER,34021,USA,40.2072367000001,-74.7563787,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8256914.6725,4970065.3524,19450,1013580,NORTHERN STATE PRISON,168 FRONTAGE ROAD,NEWARK,NJ,07114,3721,(973) 465-0068,LOCAL POLICE DEPARTMENT,OPEN,-999,ESSEX,34013,USA,40.7127576010001,-74.1731265,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8363197.936,4859244.2946,19452,1013284,RIVERFRONT STATE PRISON,NORTH DELAWARE AVENUE AND ELM STREET,CAMDEN,NJ,08102,NOT AVAILABLE,(856) 225-5700,LOCAL POLICE DEPARTMENT,NOT AVAILABLE,-999,CAMDEN,34007,USA,39.9538923000001,-75.1278852999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,UNVERIFIED,2009/09/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8375511.143,4782979.4191,19482,1013259,CUMBERLAND COUNTY DEPARTMENT OF CORRECTIONS,54 WEST BROAD STREET,BRIDGETON,NJ,08302,2515,(856) 453-4832,SPECIAL JURISDICTION,OPEN,-999,CUMBERLAND,34011,USA,39.42670775,-75.2384967209999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8244186.8935,4980431.3427,19486,1013693,HUDSON COUNTY DEPARTMENT OF CORRECTIONS,"595 COUNTY AVENUE, MEADOWVIEW CAMPUS",SECAUCUS,NJ,07094,2605,(201) 558-7080,SPECIAL JURISDICTION,OPEN,-999,HUDSON,34017,USA,40.783303582,-74.058790916,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8317763.8432,5029377.6093,19524,1013211,NEW JERSEY STATE HIGHWAY POLICE DEPARTMENT - TROOP B - SUSSEX STATION - AUGUSTA,27 UNITED STATES HIGHWAY 206,AUGUSTA,NJ,07822,NOT AVAILABLE,(973) 383-1514,PRIMARY STATE AGENCY,OPEN,-999,SUSSEX,34037,USA,41.1153969000001,-74.7197439,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8269544.5255,4904929.7514,19526,1013379,MONMOUTH COUNTY DEPARTMENT OF CORRECTIONS,1 WATERWORKS ROAD,FREEHOLD,NJ,07728,4231,(732) 431-7860,SPECIAL JURISDICTION,OPEN,-999,MONMOUTH,34025,USA,40.2677647,-74.2865824,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8251786.4174,4971305.7505,19559,1013569,ESSEX COUNTY CORRECTIONAL FACILITY,354 DOREMUS AVENUE,NEWARK,NJ,07105,4834,(973) 274-7500,LOCAL POLICE DEPARTMENT,OPEN,-999,ESSEX,34013,USA,40.7212031,-74.1270585999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8245637.1477,4970713.4379,19566,1013451,JERSEY CITY POLICE DEPARTMENT WEST DISTRICT,576 COMMUNIPAW AVENUE,JERSEY CITY,NJ,07304,2914,(201) 547-5450,LOCAL POLICE DEPARTMENT,OPEN,-999,HUDSON,34017,USA,40.7171703550001,-74.071818771,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8257684.3577,4814469.0195,19567,1013696,SHIP BOTTOM POLICE DEPARTMENT,1621 LONG BEACH BOULEVARD,SHIP BOTTOM,NJ,08008,4400,(609) 494-1518,LOCAL POLICE DEPARTMENT,OPEN,-999,OCEAN,34029,USA,39.644869,-74.1800406999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8293145.4695,4788516.834,19570,1013384,GALLOWAY TOWNSHIP POLICE DEPARTMENT,300 EAST JIM LEEDS ROAD,GALLOWAY,NJ,08205,4109,(609) 652-3705,LOCAL POLICE DEPARTMENT,OPEN,-999,ATLANTIC,34001,USA,39.465120864,-74.4985932869999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8243227.4394,4974720.2226,19571,1013449,JERSEY CITY POLICE DEPARTMENT NORTH DISTRICT,282 CENTRAL AVENUE,JERSEY CITY,NJ,07307,3013,(201) 547-5350,LOCAL POLICE DEPARTMENT,OPEN,-999,HUDSON,34017,USA,40.744445683,-74.0501719929999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8279220.806,4779451.8243,19572,1013270,BRIGANTINE POLICE DEPARTMENT,1417 WEST BRIGANTINE AVENUE,BRIGANTINE,NJ,08203,2148,(609) 266-7414,LOCAL POLICE DEPARTMENT,OPEN,-999,ATLANTIC,34001,USA,39.4022257350001,-74.3735059059999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8285894.8882,4987378.5667,19573,1013800,HANOVER TOWNSHIP POLICE DEPARTMENT,1000 STATE HIGHWAY 10,WHIPPANY,NJ,07981,NOT AVAILABLE,(973) 428-2512,LOCAL POLICE DEPARTMENT,OPEN,-999,MORRIS,34027,USA,40.8305411800001,-74.4334602069999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8329548.3314,4733555.4583,19574,1013289,MIDDLE TOWNSHIP POLICE DEPARTMENT,31 WEST MECHANIC STREET,CAPE MAY COURT HOUSE,NJ,08210,NOT AVAILABLE,(609) 465-8700,LOCAL POLICE DEPARTMENT,OPEN,-999,CAPE MAY,34009,USA,39.0829153820001,-74.825605759,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8249227.2779,4923395.0019,19582,1013522,MIDDLETOWN TOWNSHIP POLICE DEPARTMENT,1 KINGS HIGHWAY,MIDDLETOWN,NJ,07748,2502,(732) 615-2100,LOCAL POLICE DEPARTMENT,OPEN,-999,MONMOUTH,34025,USA,40.39421509,-74.104069459,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8246446.3212,4854139.5809,19585,1013692,SEASIDE PARK BOROUGH POLICE DEPARTMENT,6TH AVENUE AND CENTRAL AVENUE,SEASIDE PARK,NJ,08752,NOT AVAILABLE,(732) 793-8000,LOCAL POLICE DEPARTMENT,OPEN,-999,OCEAN,34029,USA,39.9187315,-74.0790876999999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8244341.6592,4998249.2017,19605,1013514,MAYWOOD POLICE DEPARTMENT,15 PARK AVENUE,MAYWOOD,NJ,07607,2015,(201) 845-8800,LOCAL POLICE DEPARTMENT,OPEN,-999,BERGEN,34003,USA,40.9043885,-74.0601812,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8244102.4001,4972981.5331,19631,1013446,HUDSON COUNTY PROSECUTORS OFFICE - INVESTIGATIVE DIVISION,595 NEWARK AVENUE,JERSEY CITY,NJ,07306,2394,(201) 795-6400,LOCAL POLICE DEPARTMENT,OPEN,-999,HUDSON,34017,USA,40.7326113,-74.058031899,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8288943.1268,4983385.9763,19669,1013540,MORRIS COUNTY JAIL,43 JOHN STREET,MORRISTOWN,NJ,07960,4237,(973) 631-5403,LOCAL POLICE DEPARTMENT,OPEN,-999,MORRIS,34027,USA,40.8033977000001,-74.460843,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8241992.7401,4993740.662,19671,1013398,BERGEN COUNTY JAIL,160 SOUTH RIVER STREET,HACKENSACK,NJ,07601,6925,(201) 527-3042,LOCAL POLICE DEPARTMENT,OPEN,-999,BERGEN,34003,USA,40.8737707000001,-74.0390805,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8305455.1246,4948940.2428,19672,1013701,SOMERSET COUNTY JAIL,40 GROVE STREET,SOMERVILLE,NJ,08876,2306,(908) 231-7150,LOCAL POLICE DEPARTMENT,OPEN,-999,SOMERSET,34035,USA,40.5687586000001,-74.6091728,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8251913.9303,5006699.1173,19694,1013393,GLEN ROCK POLICE DEPARTMENT,1 HARDING PLAZA,GLEN ROCK,NJ,07452,2114,(201) 652-3800,LOCAL POLICE DEPARTMENT,OPEN,-999,BERGEN,34003,USA,40.9617342870001,-74.1282040679999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8240210.3292,4978124.4516,19704,1013779,WEEHAWKEN TOWNSHIP POLICE DEPARTMENT,400 PARK AVENUE,WEEHAWKEN,NJ,07086,6711,(201) 863-7800,LOCAL POLICE DEPARTMENT,OPEN,-999,HUDSON,34017,USA,40.767610457,-74.023068831,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8278367.74,4940332.1926,19713,1013340,MIDDLESEX COUNTY COLLEGE POLICE DEPARTMENT,"2600 WOODBRIDGE AVENUE, GATEWAY BUILDING",EDISON,NJ,08818,NOT AVAILABLE,(732) 548-6000,SPECIAL JURISDICTION,OPEN,-999,MIDDLESEX,34023,USA,40.509992894,-74.365842684,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8292518.148,4975193.9746,19728,1013567,HARDING TOWNSHIP POLICE DEPARTMENT,21 BLUE MILL ROAD,NEW VERNON,NJ,07976,NOT AVAILABLE,(973) 455-0500,LOCAL POLICE DEPARTMENT,OPEN,-999,MORRIS,34027,USA,40.7476699090001,-74.4929579619999,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8310776.701,4915892.8803,19750,1013652,PRINCETON UNIVERSITY DEPARTMENT OF PUBLIC SAFETY,200 ELM DRIVE,PRINCETON,NJ,08544,0001,(609) 258-5772,SPECIAL JURISDICTION,OPEN,-999,MERCER,34021,USA,40.3428689940001,-74.656977334,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8264348.7591,4979651.8794,19751,1013788,WEST ORANGE POLICE DEPARTMENT,60 MAIN STREET,WEST ORANGE,NJ,07052,5404,(973) 325-4000,LOCAL POLICE DEPARTMENT,OPEN,-999,ESSEX,34013,USA,40.7780015290001,-74.239908036,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8299887.5324,4995475.3179,19755,1013326,DOVER POLICE DEPARTMENT,37 NORTH SUSSEX STREET,DOVER,NJ,07801,3950,(973) 366-0302,LOCAL POLICE DEPARTMENT,OPEN,-999,MORRIS,34027,USA,40.8855525430001,-74.559158268,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8362513.4992,4858614.5713,19758,1013285,RUTGERS POLICE DEPARTMENT CAMDEN CAMPUS,409 NORTH 4TH STREET,CAMDEN,NJ,08102,1406,(856) 225-6009,LOCAL POLICE DEPARTMENT,OPEN,-999,CAMDEN,34007,USA,39.9495558,-75.1217369,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8356687.1989,4853671.9163,19759,1013312,COLLINGSWOOD POLICE DEPARTMENT,735 NORTH ATLANTIC AVENUE,COLLINGSWOOD,NJ,08108,3710,(856) 854-1901,LOCAL POLICE DEPARTMENT,OPEN,-999,CAMDEN,34007,USA,39.915509366,-75.069398354,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8369020.7134,4968050.4425,19760,1013631,PHILLIPSBURG POLICE DEPARTMENT,675 CORLISS AVENUE,PHILLIPSBURG,NJ,08865,1698,(908) 454-1121,LOCAL POLICE DEPARTMENT,OPEN,-999,WARREN,34041,USA,40.6990364000001,-75.1801922,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-8268190.8083,4988410.4017,19766,1013277,CALDWELL POLICE DEPARTMENT,1 PROVOST SQUARE,CALDWELL,NJ,07006,5103,(973) 226-2600,LOCAL POLICE DEPARTMENT,OPEN,-999,ESSEX,34013,USA,40.837554266,-74.274421751,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
